id,title,category,language,instructor_name
1570206,Microsoft Power BI Desktop for Business Intelligence,Business,English,Maven Analytics
1570296,AutoCAD Beginners Course,Design,English,Mike Freeman
1572784,Growing Microgreens for Business and Pleasure,Business,English,Alex Field
1575278,Flutter & Dart - The Complete Flutter App Development Course,Development,English,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor"
1575836,The Complete Copywriting Course : Write to Sell Like a Pro,Marketing,English,Codestars • over 2 million students worldwide!
1576710,2022 Complete Public Speaking Masterclass For Every Occasion,Personal Development,English,TJ Walker
1576854,Beginning C++ Programming - From Beginner to Beyond,Development,English,Tim Buchalka's Learn Programming Academy
1581488,Complete C# Masterclass,Development,English,Denis Panjuta
1583482,Bash Shell Scripting: Crash Course For Beginners,Development,English,Francesco Santi
1585738,Communication Skills: Personality and Behaviour in Business,Business,English,Robin Hills
1587248,Complete VMWare vSphere ESXi and vCenter Administration,IT & Software,English,Imran Afzal
1587718,Node JS: Advanced Concepts,Development,English,Stephen Grider
1587644,Advanced Stock Trading Course + Strategies,Finance & Accounting,English,Mohsen Hassan
1592862,SAP FICO (Financial Accounting & Management Accounting),IT & Software,English,Rana W Mehmood
1594488,Blockchain A-Z™: Learn How To Build Your First Blockchain,Business,English,Hadelin de Ponteves
1595266,DESIGN RULES: Principles + Practices for Great UI Design,Design,English,Joe Natoli
1596054,PMI-ACP Exam Prep Success,Business,English,Joseph Phillips
1598066,Angel Oracle Card Reader Course; Become the Oracle,Lifestyle,English,The Academy of Ancient Magik
1601692,Learn Hypnosis In An Hour,Lifestyle,English,Dan Jones
1602900,Kubernetes for the Absolute Beginners - Hands-on,IT & Software,English,Mumshad Mannambeth
1606056,CBT Cognitive Behavior Life Coach Certification: Accredited,Personal Development,English,Joeel & Natalie Rivera
1612492,"Complete Guide to Protocol Buffers 3 [Java, Golang, Python]",Development,English,Clément Jean
1612904,Crystal Healing: The Complete Certified Practitioners Course,Lifestyle,English,Sasha Miller
1614404,Understanding 5G: The Next Evolution in Wireless,Business,English,Brian Newman
1617616,HashiCorp Certified: Terraform Associate 2022,IT & Software,English,Zeal Vora
1622484,"Graphic Design MasterClass- Photoshop, Illustrator, Indesign",Design,English,Khalil Ibrahim
1623098,The Complete Cryptocurrency Course: More than 5 Courses in 1,Finance & Accounting,English,Chris Haroun
1623798,Adobe Illustrator CC – Advanced Training Course,Design,English,Daniel Walter Scott
1626712,Canva Master Course | Learn Canva with Ronny,Design,English,Ronny Hermosa
1627590,ISO 45001. Occupational Health & Safety management system,Business,English,Cristian Vlad Lupa
1630412,Blockchain for Business: The New Industrial Revolution,Business,English,365 Careers
1630508,Manga Art School: Complete How to Draw Anime & Manga Course,Design,English,Scott Harris • Top Art Instructor
1632674,CBT Cognitive Behavior Therapy Life Coaching Certification,Personal Development,English,Patrick Howell
1635492,Master Java Unit Testing with Spring Boot & Mockito,Development,English,in28Minutes Official
1638006,The Complete Business Analysis Fundamentals Course + CERT,Business,English,Mauricio Rubio - Agile Guru & Founder of AgileKB | AgileLee & Ureducation
1638522,Node.js: The Complete Guide to Build RESTful APIs (2018),Development,English,Mosh Hamedani
1641648,Python - The Practical Guide [2022 Edition],Development,English,Academind by Maximilian Schwarzmüller
1642074,Object-oriented Programming in JavaScript,Development,English,Mosh Hamedani
1643044,Graphic Design Masterclass - Learn GREAT Design,Design,English,Lindsay Marsh
1644780,Learn Flutter - Beginners Course,Development,English,Mayuresh Wankhede
1645294,POSTMAN API Testing - Step by Step for Beginners,Development,English,Raghav Pal
1646980,"MERN Stack Front To Back: Full Stack React, Redux & Node.js",Development,English,Brad Traversy
1646886,Intro to Data Science: Your Step-by-Step Guide To Starting,Development,English,Kirill Eremenko
1649264,presentation skills (In Arabic),Business,Arabic,Moataz Mahmoud Mousa
1649714,Windows Presentation Foundation Masterclass,Development,English,Tim Buchalka's Learn Programming Academy
1653432,The Business Intelligence Analyst Course 2022,Business,English,365 Careers
1654314,The Complete TOEFL iBT Success Course (NEW VERSION),Teaching & Academics,English,Maria Guryeva
1656228,"Java Multithreading, Concurrency & Performance Optimization",Development,English,Michael Pogrebinsky | Java Programming & Software Architecture Expert
1659676,The Complete Digital Marketing Guide - 22 Courses in 1,Business,English,Robin & Jesper
1660258,HOW TO PAINT FROM BEGINNER TO MASTER,Lifestyle,English,Joseph Patric Daniels
1661222,Python Data Analysis & Visualization Bootcamp,Business,English,Siranjeevi - Python Data Analysis and Visualization
1667390,Content Marketing Masterclass: Create Content That Sells,Marketing,English,Brad Merrill
1668050,Presentation Skills: Master Confident Presentations,Business,English,Chris Croft
1669282,Internationally Accredited Diploma in Yoga Training,Health & Fitness,English,Akash Sehrawat
1670116,AWS Certified Cloud Practitioner: 6 Full Practice Exams 2022,IT & Software,English,Mohamed Ali
1670314,REBT Mindset Life Coach Certification  (Accredited),Health & Fitness,English,Joeel & Natalie Rivera
1672380,Learn C++ Programming -Beginner to Advance- Deep Dive in C++,Development,English,Abdul Bari
1672410,"Node.js, Express, MongoDB & More: The Complete Bootcamp 2022",Development,English,Jonas Schmedtmann
1673166,Probability and Statistics for Business and Data Science,Development,English,Jose Portilla
1673154,CISSP Certification: CISSP Domain 3 & 4 Boot Camp UPDATED 22,IT & Software,English,"Thor Pedersen | 334,000+ Enrollments Worldwide"
1673770,NgRx (with NgRx Data) - The Complete Guide (Angular 14),Development,English,Angular University
1675864,Intro to Linux Shell Scripting (Free course),Development,English,Jason Cannon
1676310,Tableau Data Analyst/Specialist Desktop Certification,IT & Software,English,Phillip Burton
1677376,API and Web Service Introduction,IT & Software,English,Nate Ross
1680998,Microsoft Networking Fundamentals,IT & Software,English,"Alton Hardin | 100,000+ Enrollments Worldwide"
1681754,IELTS 7 Plus: Complete IELTS Preparation [Academic],Teaching & Academics,English,David Morris
1685508,OpenShift for the Absolute Beginners - Hands-on,IT & Software,English,Mumshad Mannambeth
1686164,Power BI Master Class-Data Models and DAX Formulas 2022,Office Productivity,English,Ian Littlejohn
1690348,Beginners guide to RPA - Automation Anywhere,IT & Software,English,Automation Anywhere
1691546,Complete Day Trading : Stock Trading With Technical Analysis,Finance & Accounting,English,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )"
1691662,Facebook Ads & Instagram Ads Course 2022 + Meta 410-101 Exam,Marketing,English,Ing. Tomas Moravek | Facebook Ads Expert
1691862,Front End Web Development Ultimate Guide 2022,Development,English,Learn Tech Plus
1692036,Modern Java - Learn Java 8 features by coding it,Development,English,Pragmatic Code School
1692684,"Instagram Marketing 2022: Hashtags, Live, Stories, Ads &more",Marketing,English,Evan Kimbrell
1693472,SwiftUI Masterclass 2022 - iOS App Development & Swift,Development,English,Robert Petras • 23K+ Students • SwiftUI Masterclass
1693410,The Art & Science of Figure Drawing: GESTURE,Lifestyle,English,Brent Eviston
1699476,Learn Protractor(Angular Testing) from scratch +Framework,Development,English,Rahul Shetty
1704776,Microsoft Azure - Beginner's Guide + AZ-900 -  2022,IT & Software,English,Alan Rodrigues
1708340,Flutter & Dart - The Complete Guide [2022 Edition],Development,English,Academind by Maximilian Schwarzmüller
1710336,Ultimate Google Analytics course + 50 practical examples,Marketing,English,Pavel Brecik
1716470,Free Digital Marketing Basics Course,Marketing,English,Sorav Jain
1716630,Microservices Software Architecture: Patterns and Techniques,Development,English,Binary Brain
1720558,The Modern GraphQL Bootcamp (with Node.js and Apollo),Development,English,Andrew Mead
1721168,PMP Exam Cram Session - Updated for the 2021 PMP Exam,Business,English,Joseph Phillips
1725350,10 Facebook Ads Strategies That Make Me 6-Figures,Marketing,English,Nik Swami
1726122,Coding for Beginners 1: You Can Learn to Code!,Development,English,Applause Interactive
1726420,RxJs In Practice (with FREE E-Book),Development,English,Angular University
1727766,CSS Flexbox - Mastering the Basics,Development,English,Vishwas Gopinath
1731900,NLP Practitioner & NLP Master Practitioner Cert (ACCREDITED),Lifestyle,English,Graham Nicholls
1731774,Git & GitHub Crash Course: Create a Repository From Scratch!,Development,English,Kalob Taulien
1736426,Dart and Flutter: The Complete Developer's Guide,Development,English,Stephen Grider
1741584,Learn C++ for Game Development,Development,English,Stephen Ulibarri
1743420,JavaScript Basics for Beginners,Development,English,Mosh Hamedani
1746608,Therapeutic Art Life Coach Certification  (Accredited),Health & Fitness,English,Joeel & Natalie Rivera
1747782,Adobe Photoshop CC – Essentials Training Course,Design,English,Daniel Walter Scott
1753904,The Complete Cryptocurrency & Bitcoin Trading Course 2022,Finance & Accounting,English,Wealthy Education
1754098,The Data Science Course 2022: Complete Data Science Bootcamp,Development,English,365 Careers
1754344,Complete Fitness Trainer Certification: Beginner To Advanced,Health & Fitness,English,Felix Harder
1755264,CompTIA Pentest+ (Ethical Hacking) Course & Practice Exam,IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
1758098,How to tell a story with data,Business,English,Mike X Cohen
1759114,PMP Certification Exam Prep Course 35 PDU Contact Hours/PDU,Business,English,"TIA Education, Andrew Ramdayal"
1768672,Introduction to Windows PowerShell 5.1,Development,English,Paul Hill
1771952,DaVinci Resolve 2022 - The Complete Video Editing Course,Design,English,Phil Ebiner
1772094,Pixel Art Master Course - Beginner to Professional/Freelance,Design,English,Mislav Majdandžić
1774828,Clickfunnels & Sales Funnels MASTERY in 2022 + FREE Funnels!,Business,English,Kevin David
1777838,Autodesk Revit - beginner to an intermediate level,Design,English,S15 Studio
1778502,iOS & Swift - The Complete iOS App Development Bootcamp,Development,English,Dr. Angela Yu
1780698,TOTAL: CompTIA Network+ Certification (N10-007),IT & Software,English,Total Seminars • Over 1 Million Enrollments
1780636,Quick Introduction to Postman and API Testing for Beginners,Development,English,Valentin Despa
1782908,Communication Skills Machine: Master Persuasion & Influence,Personal Development,English,Patrick Dang
1787702,The Complete Business Plan Course (Includes 50 Templates),Business,English,Chris Haroun
1793080,Python for Beginners,Development,English,Navin Reddy
1792960,gRPC [Golang] Master Class: Build Modern API & Microservices,IT & Software,English,Clément Jean
1793828,Docker and Kubernetes: The Complete Guide,Development,English,Stephen Grider
1794901,"LinkedIn Marketing, Lead Generation & B2B Sales for LinkedIn",Business,English,Patrick Dang
1802404,The Complete Communication Skills Master Class for Life,Business,English,TJ Walker
1813098,Kubernetes Hands-On - Deploy Microservices to the AWS Cloud,Development,English,Richard Chesterwood
1814786,Hypnotherapy Practitioner Course (Including Demonstrations),Lifestyle,English,Kain Ramsay
1815870,Diet And Nutrition Coach Certification: Beginner To Advanced,Health & Fitness,English,Felix Harder
1824130,Graphic Design Masterclass Intermediate: The NEXT Level,Design,English,Lindsay Marsh
1829188,70-462: SQL Server Database Administration (DBA),IT & Software,English,Phillip Burton
1832808,Cinema 4D Masterclass: The Ultimate Guide for Beginners,Design,English,Ozgur Gorgun
1835828,Adobe Photoshop CC – Advanced Training Course,Design,English,Daniel Walter Scott
1850902,Scrum for Beginners + Scrum Master Certification Preparation,IT & Software,English,Valentin Despa
1854668,The Complete Storytelling Course for Speaking & Presenting,Business,English,TJ Walker
1855830,The Complete Sketch 5 Course - Design Apps & Websites 2021,Design,English,Codestars • over 2 million students worldwide!
1864390,The Complete Graphic Design Theory for Beginners Course,Design,English,Lindsay Marsh
1867704,Advanced Forex Trading - Ichimoku Trading Strategy Explained,Finance & Accounting,English,Federico Sellitti
1869864,Health and Nutrition Life Coach Certification (Accredited),Health & Fitness,English,Joeel & Natalie Rivera
1878624,AWS Certified Solutions Architect Associate Practice Exams,IT & Software,English,Neal Davis | AWS Certified Solutions Architect & Developer
1879018,"NodeJS - The Complete Guide (MVC, REST APIs, GraphQL, Deno)",Development,English,Academind by Maximilian Schwarzmüller
1884894,Fotografía Masterclass: Una Guía Completa para la Fotografía,Photography & Video,Spanish,Phil Ebiner
1884490,The Complete Cryptocurrency Investment Course,Finance & Accounting,English,Mohsen Hassan
1885612,Microsoft Excel Pro Tips: Go from Beginner to Advanced Excel,Office Productivity,English,Maven Analytics
1895164,Six Sigma: Certified Lean Six Sigma Black Belt | Accredited,Business,English,Six Sigma Academy Amsterdam
1895312,Transformation Life Coach Certification  (Accredited),Personal Development,English,Joeel & Natalie Rivera
1898178,Git: Become an Expert in Git & GitHub in 4 Hours,Development,English,VideoLab by Jad Khalili
1906852,MongoDB - The Complete Developer's Guide 2022,Development,English,Academind by Maximilian Schwarzmüller
1907732,Copywriting Quick Start: Top FREE Writing Tools & Hacks,Marketing,English,Tyler Speegle
1909030,Python Complete Masterclass for Beginners,Development,English,Mihai Catalin Teodosiu
1912306,Ketogenic Diet: Keto Nutrition Health Coach Certification,Health & Fitness,English,Sanda Kruger
1915496,Facebook Marketing -  Build Facebook Messenger Chatbots,Marketing,English,Isaac Rudansky
1916470,The Complete Google Sheets Course: Beginner to Advanced!,Business,English,Evan Ramsey
1917546,Master the Coding Interview: Data Structures + Algorithms,Development,English,Andrei Neagoie
1918248,Project Management: Master Project Management - PMP/PMI,Business,English,Chris Croft
1918258,Anxiety and Stress - Best Practices for Reducing Stress,Personal Development,English,Chris Croft
1918408,Law of Attraction Life Coach Certification  (Accredited),Personal Development,English,Joeel & Natalie Rivera
1919064,The Complete Hands-On Introduction to Apache Airflow,Development,English,Marc Lamberti
1919728,Customer Service Mastery: Delight Every Customer,Business,English,Chris Croft
1920686,Adobe Premiere Pro CC: Beginner Video Editing,Photography & Video,English,Brad Newton
1921420,Ultimate AWS Certified Developer Associate 2022 - NEW!,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
1927274,Write a Bestselling Novel in 15 Steps (Writing Mastery),Business,English,Jessica Brody
1931574,PowerPoint for Beginners - Program & Animation Basics FREE,Office Productivity,English,Andrew Pach
1931752,Mega Digital Marketing Course A-Z: 12 Courses in 1 + Updates,Marketing,English,Pouya Eti • Digital Marketing Expert
1946104,Unreal Engine Blueprint Game Developer,Development,English,Ben Tristem
1948098,Docker Essentials,IT & Software,English,Cerulean Canvas
1952540,Python Django Dev To Deployment,Development,English,Brad Traversy
1957538,AWS Certified SysOps Administrator Associate Practice Exams,IT & Software,English,Jon Bonso | AWS Certified Solutions Architect Professional
1968412,The Bootstrap 4 Bootcamp,Development,English,Colt Steele
1973756,The Beginners 2022 Cyber Security Awareness Training Course,IT & Software,English,Reza Zaheri
1974404,Learn To Create An RPG Game In Unity,Development,English,James Doyle
1974808,Master NEW Excel Functions in Office 365 & Office 2021,Office Productivity,English,Leila Gharani
1975038,Practice Exams | AWS Certified Developer Associate 2022,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
1978132,The Project Management Course: Beginner to PROject Manager,Business,English,365 Careers
1982382,Python for Computer Vision with OpenCV and Deep Learning,Development,English,Jose Portilla
1988542,Kubernetes Certified Application Developer (CKAD) with Tests,Development,English,Mumshad Mannambeth
1993718,Full Stack Java developer - Java + JSP + Restful WS + Spring,Development,English,StudyEasy Organisation
1998606,The Complete English Grammar Course - Perfect Your English,Teaching & Academics,English,TJ Walker
2002862,The Complete Agile Scrum Fundamentals Course + Certification,IT & Software,English,Mauricio Rubio - Agile Guru & Founder of AgileKB | AgileLee & Ureducation
2004402,QUANTUM REIKI: Level 1 - Healer Certification by Antojai®,Lifestyle,English,Ascended Master Antojai | Axél Carrasquillo Msc.D.
2007524,Vegan Nutrition Health Coach Certification,Health & Fitness,English,Sanda Kruger
2013542,"Advanced Product Management: Vision, Strategy & Metrics",Business,English,Cole Mercer
2013892,Agile Fundamentals: Including Scrum and Kanban - 2022,Business,English,The BA Guide | Jeremy Aschenbrenner
2015076,CompTIA Security+ (SY0-601) Complete Course & Exam,IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
2018498,FL Studio 20 - Music Production In FL Studio for Mac & PC,Music,English,Martin Svensson
2018828,React Tutorial and Projects Course (2022),IT & Software,English,John Smilga
2022294,"Jenkins, From Zero To Hero: Become a DevOps Jenkins Master",Development,English,Ricardo Andre Gonzalez Gomez
2027448,"""Breath is Life"" Breathwork & Meditation course",Health & Fitness,English,Michaël Bijker
2037788,How to be a Psychic Medium - Psychic Mediumship Development,Lifestyle,English,Julian Jenkins
2041178,The Absolute Beginners 2022 Guide to Cyber Security - Part 3,IT & Software,English,Alexander Oni
2041462,Robotic Process Automation: RPA Overview + Build a Robot,Business,English,Tor-Inge Flaa
2045310,Build a Backend REST API with Python & Django - Advanced,Development,English,Mark Winterbottom
2046188,"Learn MSBI , SSIS , SSRS and SSAS Step by Step",Business,English,Shivprasad Koirala
2051741,Ultimate AWS Certified SysOps Administrator Associate 2022,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
2052667,Clinical Aromatherapy For Health Certificate Course (4 CEU),Health & Fitness,English,Mark Perren-Jones
2053219,NestJS Zero to Hero - Modern TypeScript Back-end Development,Development,English,Ariel Weinberger
2054207,Technical Analysis Fundamentals For Beginners (Updated 2022),Finance & Accounting,English,Wealthy Education
2058283,NLP - Natural Language Processing with Python,Development,English,Jose Portilla
2059853,AWS Certified Cloud Practitioner 500 Practice Exam Questions,IT & Software,English,Neal Davis | AWS Certified Solutions Architect & Developer
2068149,Microcontroller Embedded C Programming: Absolute Beginners,IT & Software,English,FastBit Embedded Brain Academy
2068907,Environment Art School: Complete Perspective Drawing Course,Design,English,Scott Harris • Top Art Instructor
2076630,Day Trading and Swing Trading Strategies For Stocks,Finance & Accounting,English,Mohsen Hassan
2089742,AZ-900 Bootcamp: Microsoft Azure Fundamentals (OCT 2022),IT & Software,English,Thomas Mitchell
2094300,Complete Web Design: from Figma to Webflow to Freelancing,Design,English,Vako Shvili
2103006,Email Writing- How to Write Effective Emails,Business,English,Alex Melwyn
2105094,"Beginner's Guide to Data & Data Analytics, by SF Data School",Business,English,Colby Schrauth
2108272,"Time Management Mastery: Do More, Stress Less",Personal Development,English,Alexis Haselberger
2120874,SQL Masterclass: SQL for Data Analytics,Business,English,Start-Tech Academy
2121018,Mastering Data Structures & Algorithms using C and C++,Development,English,Abdul Bari
2124810,Think Strategically and Make Your Ideas a Reality,Business,English,Antonio Nieto-Rodriguez
2125112,The Complete 2022 Software Testing Bootcamp,Development,English,T Roshdy
2126094,Customer Service English Essentials,Teaching & Academics,English,Luke Priddy
2126354,The Last Amazon FBA Course - [ 2022 ] Private Label Guide,Business,English,Brock Johnson
2128424,Better Virtual Meetings: How to Lead Effective Meetings,Business,English,Hassan Osman
2131244,AZ-104 Microsoft Azure Administrator Certification 2022,IT & Software,English,Alan Rodrigues
2133832,Decision-Making Models for Managers in Problem-Solving,Business,English,Organisational Development Concepts Pte Ltd
2134346,Professional Cupping Therapy Massage Certificate Course,Health & Fitness,English,Mark Perren-Jones
2135486,Microsoft Power BI - Business Intelligence for Beginners,Business,English,BizticsCom King
2139862,"Extensive QiGong movement, breathing and meditation course.",Health & Fitness,English,Michaël Bijker
2144744,Spring Boot Microservices and Spring Cloud,Development,English,Sergey Kargopolov
2145494,Adobe Photoshop Complete Mastery Course Beginner to Advanced,Photography & Video,English,Steve McDonald
2151486,Software Testing Masterclass (2022) - From Novice to Expert,Development,English,Ozan Ilhan
2153774,Modern HTML & CSS From The Beginning (Including Sass),Development,English,Brad Traversy
2165246,Data Structures A-Z : Data Structures + Algorithms Bootcamp,Development,English,Vinoth Parthasarathy
2167814,spring Framework for Beginners with Spring Boot,Teaching & Academics,English,Navin Reddy
2183500,Make Your First 2D Game with Unity & C# - Beginner Course,Development,English,Noa Calice (aka Blackthornprod)
2193814,ITIL 4 Foundation Practice Certification Exams (6 Exams),IT & Software,English,"Jason Dion • 900,000+ Enrollments Worldwide"
2196488,Ultimate AWS Certified Solutions Architect Associate SAA-C03,IT & Software,English,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer"
2201164,"Modern JavaScript (Complete guide, from Novice to Ninja)",Development,English,The Net Ninja (Shaun Pelling)
2207270,Be a Great Mentor: A Practical Guide to Mentorship,Business,English,JeanAnn Nichols
2215064,The Essential Guide for Effective Managers,Business,English,Marie Deveaux
2219146,Inglês Extremo - Curso Completo do Zero à Fluência,Teaching & Academics,Portuguese,Inglês Extremo
2222324,Business Branding: The Complete Course Part 1 - Strategy,Marketing,English,Steve Houraghan
2222850,Node JS API Development for Beginners,Development,English,Ryan Dhungel
2223252,"Build a Quiz App with HTML, CSS, and JavaScript",Development,English,James Quick
2226926,Emotional Intelligence (EQ) Practitioner Cert (ACCREDITED),Lifestyle,English,Graham Nicholls
2235470,Python for Time Series Data Analysis,Development,English,Jose Portilla
2235576,The Comprehensive Android App Development Masterclass,Development,English,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor"
2246852,Emotional Intelligence at Work: Learn from Your Emotions,Business,English,Leila Bulling Towne
2253870,Comparing Agile vs Waterfall Project Management,Business,English,Chris Croft
2253706,AWS Certified Data Analytics Specialty 2022 - Hands On!,IT & Software,English,Sundog Education by Frank Kane
2256324,Goal Setting at Work: Plan for Success and Reach Your Goals,Business,English,Leila Bulling Towne
2259120,The Complete 2021 Flutter Development Bootcamp with Dart,Development,English,Dr. Angela Yu
2265622,PL-300 certification: Microsoft Power BI Data Analyst/DA-100,IT & Software,English,Phillip Burton
2266662,CHANGE MANAGEMENT FOR ORGANIZATIONS: Drive Strategic Results,Business,English,Vicki Hart
2267332,AWS VPC and Networking in depth: Learn practically in 8 hrs,IT & Software,English,Chetan Agrawal
2267906,Software Engineering 101: Plan and Execute Better Software.,Development,English,Kurt Anderson
2279412,Complete UiPath RPA Developer Course: Build 7 Robots,Development,English,Leon Petrou
2281984,"The Ultimate Dark Web, Anonymity, Privacy & Security Course",IT & Software,English,Zaid Sabih
2293851,Unreal Engine C++ The Ultimate Game Developer Course,Development,English,Stephen Ulibarri
2296344,Speak Like a Pro: Public Speaking for Professionals,Business,English,Jennifer Hennings
2299046,Microsoft Power BI - Up & Running With Power BI Service 2021,Business,English,Maven Analytics
2301254,Certified Kubernetes Administrator (CKA) with Practice Tests,IT & Software,English,Mumshad Mannambeth
2302354,The Blender 2.8 Encyclopedia,Design,English,Lee Salvemini
2304734,The Complete Guide to Becoming a Software Architect,IT & Software,English,Memi Lavi
2306140,Flutter: Tu guía completa de desarrollo para IOS y Android,Development,Spanish,Fernando Herrera
2320056,"The Modern React Bootcamp (Hooks, Context, NextJS, Router)",Development,English,Colt Steele
2322586,AWS Certified Developer Associate Practice Exams,IT & Software,English,Jon Bonso | AWS Certified Solutions Architect Professional
2323470,Business Communication Skills: Business Writing & Grammar,Personal Development,English,Alex Genadinik
2323926,Write Like a Boss: Master Your Business Writing Skills,Business,English,"Elizabeth Goins, Ph.D."
2324618,PMP Practice Test Exam 2022- As per latest ECO,Teaching & Academics,English,Tridib Roy
2327156,The Complete Foundation FOREX Trading Course,Finance & Accounting,English,Mohsen Hassan
2327564,"The English Master Course: English Grammar, English Speaking",Teaching & Academics,English,Scott Mendoza
2328046,Power BI - Data Analytics Essentials with Power BI,IT & Software,English,Ahmed Oyelowo
2334812,Microservices: Designing Highly Scalable Systems,Development,English,Sean Campbell
2335862,MODERN DROPSHIPPING: FAST SHIPPING TIMES WITH LOCAL PRODUCTS,Business,English,Kevin Princeton
2337220,Learn Complete Python In Simple Way,IT & Software,English,DURGASOFT DURGA
2337318,Typescript: The Complete Developer's Guide,Development,English,Stephen Grider
2343714,Agile Scrum Mastery: Full Project Simulation + Certification,IT & Software,English,Raj Elakkara
2343574,Assertive Communication Skills Masterclass,Business,English,Kara Ronin
2343632,Mindfulness for Anxiety and Sleep - with Tara Brach,Personal Development,English,"Tara Brach, Ph.D."
2344164,Social Media Marketing Agency : Digital Marketing + Business,Marketing,English,Pouya Eti • Digital Marketing Expert
2351336,Wireshark: Packet Analysis and Ethical Hacking: Core Skills,IT & Software,English,David Bombal
2355488,Project Management Fundamentals,Business,English,Chris Croft
2355474,Smart Tips: Time Management & Productivity,Personal Development,English,Chris Croft
2359992,TOTAL: CompTIA A+ Certification (220-1001).,IT & Software,English,Total Seminars • Over 1 Million Enrollments
2360064,TOTAL: CompTIA A+ Certification (220-1002).,IT & Software,English,Total Seminars • Over 1 Million Enrollments
2365628,"Complete React Developer in 2022 (w/ Redux, Hooks, GraphQL)",Development,English,Andrei Neagoie
2365836,Elasticsearch 8 and the Elastic Stack: In Depth and Hands On,Business,English,Sundog Education by Frank Kane
2369118,Curso Excel y Power BI – Análisis y Visualización de Datos,Office Productivity,Spanish,datdata – Cursos
2377792,Azure DevOps Boards for Project Managers/Analyst/Developers,IT & Software,English,Patrick Videos
2381730,COMPLETE Creative Writing - All Genres - THE FULL COURSE!,Personal Development,English,Trace Crawford
2390114,PHP & MySQL - Certification Course for Beginners,Development,English,YouAccel Training
2390192,Smart Tips: Communication,Business,English,Deborah Grayson Riegel
2394982,AZ-900: Microsoft Azure Fundamentals Exam Prep - MAY 2022,IT & Software,English,Scott Duffy  • 800.000+ Students
2395488,React Front To Back,Development,English,Brad Traversy
2400176,Python Programming MADE EASY :Python Programming in Python 3,Development,English,Cher Hin Chong
2401332,Logo Design Mastery In Adobe Illustrator,Design,English,Lindsay Marsh
2409722,Design Thinking for Beginners: Develop Innovative Ideas,Business,English,Laura Pickel
2410966,"HTML, JavaScript, & Bootstrap - Certification Course",Development,English,YouAccel Training
2412206,Unconscious Bias: Fuel Diversity and Become a Better You,Business,English,Gail Miller
2413324,The Complete Regular Expressions(Regex) Course For Beginners,IT & Software,English,Sujith George
2422318,SQL for Data Analysis: Beginner MySQL Business Intelligence,Development,English,Maven Analytics
2427460,Blender 2.8 The complete guide from beginner to pro,Design,English,Julien Deville
2443810,Natural English Conversations,Teaching & Academics,English,Luke Priddy
2447384,Meditation Practitioner / Teacher Certification (ACCREDITED),Lifestyle,English,Graham Nicholls
2456222,Become a Master at Conflict Management at Home or Work,Personal Development,English,"Roger Kay Allen, Ph.D."
2459618,Responsive Web Design Essentials - HTML5 CSS3 Bootstrap,Design,English,Daniel Walter Scott
2462140,Learn JAVA Programming - Beginner to Master,Development,English,Abdul Bari
2469516,AWS Certified Solutions Architect Associate Training SAA-C03,IT & Software,English,Neal Davis | AWS Certified Solutions Architect & Developer
2470214,Cypress -Modern Automation Testing from Scratch + Frameworks,Development,English,Rahul Shetty
2473048,Complete Python Developer in 2022: Zero to Mastery,Development,English,Andrei Neagoie
2474716,Credit Risk Modeling in Python 2022,Business,English,365 Careers
2483442,Excel: From beginner to intermediate,Office Productivity,English,Phillip Burton
2485542,Computer Literacy & Basic Computer Skills for Productivity,Office Productivity,English,Todd McLeod
2488654,The Complete 2021 PHP Full Stack Web Developer Bootcamp,Development,English,Srini Vanamala
2496622,"(100+ Saat) Aranan Programcı Olma Kamp Kursu| Python,Java,C#",Development,Turkish,Engin Demiroğ
2499720,DevOps Project - 2022: CI/CD with Jenkins Ansible Kubernetes,IT & Software,English,AR Shankar | Valaxy Technologies
2500248,Terraform for AWS - Beginner to Expert,IT & Software,English,Warp 9 Training
2500544,The Advanced Cryptocurrency Trading Course - With Strategies,Finance & Accounting,English,Mohsen Hassan
2508942,JavaScript - The Complete Guide 2022 (Beginner + Advanced),Development,English,Academind by Maximilian Schwarzmüller
2509634,Character Art,Design,English,Jaysen Batchelor
2511476,Complete Machine Learning & Data Science Bootcamp 2022,Development,English,Andrei Neagoie
2514204,AZ-900: Microsoft Azure Fundamentals Original Practice Tests,IT & Software,English,Scott Duffy  • 800.000+ Students
2521572,SOLID Principles: Introducing Software Architecture & Design,Development,English,Sujith George
2522376,The Stress Detox: A Stress Management Framework for Leaders,Personal Development,English,Ritu Riyat
2529790,AWS Certified Machine Learning Specialty 2022 - Hands On!,IT & Software,English,Sundog Education by Frank Kane
